Landcat,Area_2010_m2,Area_2011_m2,Area_2012_m2,Area_2013_m2,Area_2014_m2,Area_2015_m2,Area_2016_m2,Area_2017_m2,Area_2018_m2,Area_2019_m2,Area_2020_m2,Area_2021_m2,Area_2022_m2,Area_2023_m2,Area_2024_m2,Area_2025_m2,Area_2026_m2,Area_2027_m2,Area_2028_m2,Area_2029_m2,Area_2030_m2,Area_2031_m2,Area_2032_m2,Area_2033_m2,Area_2034_m2,Area_2035_m2,Area_2036_m2,Area_2037_m2,Area_2038_m2,Area_2039_m2,Area_2040_m2,Area_2041_m2,Area_2042_m2,Area_2043_m2,Area_2044_m2,Area_2045_m2,Area_2046_m2,Area_2047_m2,Area_2048_m2,Area_2049_m2,Area_2050_m2
903003,-11874.59888,-12250.86762,-2135.878457,-4216.423274,-8543.513826,-3375.351965,6352.301731,11288.06231,-11797.13179,-14342.47917,-13125.13912,-15006.48283,-19245.03956,-19731.97559,-19300.3732,-15847.55414,-6850.30448,-9284.984586,-9661.253329,-10081.78898,-8178.31181,-10026.45535,-2036.277907,-16755.02582,-1892.410446,5312.029322,-464.8025657,3264.684687,1350.140786,-1372.274241,-1206.273325,-13435.00749,-7624.975423,0,276.6681939,3054.41686,-5002.160945,0,-3530.286154,0,-2213.345551
903004,-8133.183537,-9248.467299,-14399.27643,-10960.22594,-6704.129134,-15825.22419,-22187.62293,-9254.680579,-11873.5781,-9975.421061,-11252.2501,-17785.51404,-8589.859618,-9528.0649,-10301.61826,-10466.27018,-3268.185287,-4153.577689,-14051.33275,-16757.21619,-10929.15954,-6784.901774,-11314.3829,-3448.370407,-12594.31859,-19633.96484,-2808.402566,-13908.42731,-7455.936015,-8605.392818,-8468.700658,-9997.167541,-6822.181454,-10717.90802,-4187.750729,-7928.145296,-6902.954094,-5834.269932,-3168.772807,-6806.648254,-19248.74148
903005,0,0,0,0,0,0,0,0,-9211.62198,0,0,0,0,0,0,0,0,0,0,0,0,0,-58042.1618,0,0,0,0,0,-19496.44264,0,0,0,0,0,0,0,-24057.53702,-52139.56907,0,0,-23520.93768
903006,0,-672.6136817,-8059.134841,-12363.8624,-3950.076713,-10663.98419,-672.6136817,-19089.99922,-13256.6042,-1491.979439,-19469.10875,-31857.42983,30817.93596,-27674.99567,-5943.459079,-9514.426262,0,-21303.5097,-25718.30132,-17915.98261,-17512.4144,-22257.3982,-18527.4496,-29399.33256,-22355.23291,-60131.66315,-23174.59867,-42399.12063,-33863.04154,-23749.37764,-29228.12181,-46740.53621,-114050.8217,-22440.83829,-67640.4777,-30548.89049,1638.731515,-22404.15027,-52353.80312,-2348.033216,-27344.8035
903007,-245556.2857,-314366.0141,-352585.8869,-601406.6414,-530968.5556,-610564.2128,-690408.0007,-436671.1579,-464244.6754,-551609.9233,-512366.5116,-753169.5447,-428048.6181,-573809.8616,-543033.908,-317211.7624,-332843.9928,-274339.4401,-480435.1997,-646985.1385,-519632.087,-565784.3862,-675248.7693,-434042.5239,-573724.5667,-689539.5434,-393139.7386,-397319.1891,-478791.3342,-428498.3549,-561054.3958,-610858.868,-520430.7575,-423698.5778,-289801.0806,-369559.5736,-426815.719,-428793.0101,-314908.7999,-287715.2324,-325462.1062
903008,931.0503739,-28081.68063,-6337.149319,-18741.14301,-17689.9571,-42377.80895,-33577.88122,-21654.42966,-29523.30702,-18440.80418,-46432.38316,-11412.87555,0,-7027.928628,-104517.9129,-23396.39488,-33007.23745,-5616.336126,-49465.80535,-10391.72353,-29733.5442,-4445.014688,-29673.47643,-4234.777507,-11082.50284,-24958.1568,-9280.469856,-17719.99099,-18320.66865,-47273.33189,-6727.589798,0,-14806.70433,-1651.863567,-9851.113633,-41957.33459,720.8131927,-70729.79453,-22104.93791,-16818.9745,-35229.74479
903009,0,0,1673.120863,-409.9700127,-22.16054123,-1119.107332,-565.0938013,1279.771256,-4775.596634,-7135.694275,-1124.647467,-1285.311391,-2598.323459,-7750.649294,-2853.169683,-2188.353446,-1313.012068,-1667.580727,-2670.345218,-6598.30115,-2797.76833,-3883.63485,-8171.699577,-2526.3017,-3839.313768,-20071.91022,-14875.2633,3373.942402,-11806.02834,-16565.00457,-21396.00255,-28348.87236,-12166.13713,-3041.534283,-11080.27061,-10210.46937,-4243.743645,-15927.88901,-1180.04882,-3390.562808,-8160.619307
904001,0,0,27635.31842,-73011.82892,-49470.63174,-227564.906,-302623.7956,-73011.82892,-324117.9321,-142270.7134,15011.77791,-508012.2115,-31047.08613,-450012.1605,0,-60729.46518,-128623.6425,-260317.876,-92458.90485,-55611.81362,-269870.8256,-677577.0665,-191058.9916,-93823.61193,-403612.1197,-184576.6329,-185600.1632,-38894.15185,-87000.07652,-127258.9355,-322412.0483,-334353.2352,-51176.5156,-767647.734,-123505.991,-198564.8805,-219717.8403,-33435.32352,0,-215282.5423,-209482.5372
904002,0,-187277.6709,-72503.61252,0,0,-142767.7312,-231787.6107,0,-62705.82704,-485130.3494,-375115.2153,92379.1202,186157.924,206313.3684,91259.37328,286655.2093,295613.1846,-140808.1741,0,-395550.5965,-334804.3265,-315208.7556,286655.2093,92938.99365,-35272.02771,-97697.91802,-295613.1846,-3079.304007,-5318.797829,-279656.7911,-264820.1446,98537.72821,-845688.8549,-844289.1712,-562672.823,0,115333.9319,-3079.304007,51228.4212,-591226.3692,-364477.6197
904003,-340743.5046,-351540.596,-61289.37221,-120990.9369,-245157.4888,-96856.26178,182280.3091,323912.7443,-338520.574,-411559.7222,-376627.9557,-430613.413,-552239.4729,-566212.1795,-553827.2805,-454748.0881,-196570.5772,-266434.1103,-277231.2018,-289298.5393,-234677.9589,-287710.7317,-58431.31858,-480788.1323,-54303.0189,152429.5267,-13337.58359,93680.64664,38742.50471,-39377.62774,-34614.20503,-385519.678,-218799.8832,0,7939.037851,87646.97788,-143537.8043,0,-101302.123,0,-63512.30281
904004,-479033.1884,-544721.8495,-848097.337,-645542.0507,-394863.8734,-932083.6752,-1306820.104,-545087.803,-699337.2216,-587538.4141,-662741.8672,-1047542.018,-505930.7739,-561189.7589,-606750.9751,-616448.744,-192491.5639,-244639.9438,-827603.9386,-986976.7068,-643712.283,-399621.2695,-666401.4027,-203104.2166,-741787.8326,-1156413.197,-165411.0017,-819187.0071,-439144.2522,-506845.6577,-498794.6798,-588819.2515,-401816.9907,-631269.8625,-246652.6883,-466956.7215,-406574.3868,-343630.3773,-186636.3072,-400902.1069,-1133724.078
904005,0,0,0,0,0,0,0,0,-61805.57841,0,0,0,0,0,0,0,0,0,0,0,0,0,-389435.1494,0,0,0,0,0,-130811.8067,0,0,0,0,0,0,0,-161414.5688,-349831.5749,0,0,-157814.2439
904006,0,-3048.02675,-36520.90234,-56028.27354,-17900.22982,-48325.07866,-3048.02675,-86508.54104,-60073.83631,-6761.077519,-88226.51975,-144365.6306,139655.0438,-125412.4461,-26933.47274,-43115.72385,0,-96539.31998,-116545.4592,-81188.34889,-79359.53284,-100861.9761,-83959.2823,-133226.4783,-101305.3254,-272493.5915,-105018.3762,-192136.5226,-153454.2922,-107623.0536,-132450.617,-211810.1498,-516834.4995,-101693.2561,-306520.6537,-138435.8331,7426.101537,-101527.0001,-237247.3185,-10640.38429,-123916.1421
904007,-6153140.547,-7877372.239,-8835084.433,-15070025.92,-13304990.91,-15299496.02,-17300218.77,-10942090.12,-11633026.33,-13822221.56,-12838861.56,-18872895.28,-10726026.83,-14378506.81,-13607324.07,-7948680.897,-8340392.762,-6874387.791,-12038727.9,-16212130.26,-13020922.09,-14177404.74,-16920359.3,-10876221.9,-14376369.49,-17278457,-9851281.384,-9956009.904,-11997535.98,-10737296.32,-14058880.81,-15306879.47,-13040935.14,-10617023.68,-7261825.022,-9260410.461,-10695132.89,-10744679.78,-7890973.345,-7209557.913,-8155417.715
904008,5851.498657,-176488.7498,-39827.94247,-117785.0052,-111178.4745,-266337.5679,-211031.4677,-136094.5333,-185549.1348,-115897.425,-291819.9007,-71728.04805,0,-44169.37696,-656877.9137,-147042.4985,-207445.0653,-35297.74996,-310884.4609,-65310.27533,-186870.441,-27936.18713,-186492.9249,-26614.88099,-69651.70982,-156857.9156,-58326.22855,-111367.2325,-115142.3929,-297105.1253,-42281.79674,0,-93057.70444,-10381.69117,-61912.63095,-263694.9556,4530.192508,-444525.1399,-138925.9036,-105704.4919,-221413.1588
904009,0,0,10031.79827,-2458.122756,-132.8715003,-6710.010765,-3388.223258,7673.329143,-28633.80832,-42784.6231,-6743.22864,-7706.547018,-15579.18341,-46471.80723,-17107.20566,-13121.06066,-7872.636393,-9998.580398,-16011.01579,-39562.48922,-16775.02691,-23285.73043,-48996.36574,-15147.35103,-23019.98743,-120348.3614,-89189.99458,20229.68592,-70787.29179,-99321.44648,-128287.4335,-169975.8668,-72946.45367,-18236.61342,-66435.75015,-61220.54377,-25444.89231,-95501.39085,-7075.407391,-20329.33955,-48929.92999
905001,0,0,14052.06839,-37125.21772,-25154.93724,-115712.7113,-153878.823,-37125.21772,-164808.2095,-72342.12985,7633.222334,-258315.1831,-15786.89165,-228823.1877,0,-30879.85399,-65402.83682,-132367.0146,-47013.71029,-28277.6191,-137224.5197,-344535.899,-97150.10244,-47707.63959,-205229.5914,-93853.93825,-94374.38523,-19776.98514,-44237.99307,-64708.90752,-163940.7979,-170012.6793,-26022.34887,-390335.233,-62800.60193,-100966.7136,-111722.6178,-17001.26793,0,-109467.3476,-106518.148
905002,0,-65476.29345,-25348.81914,0,0,-49914.66317,-81037.92374,0,-21923.30304,-169611.9829,-131148.3307,32297.72323,65084.8059,72131.58188,31906.23567,100220.8139,103352.7143,-49229.55995,0,-138292.9786,-117054.7787,-110203.7465,100220.8139,32493.46701,-12331.85796,-34157.28911,-103352.7143,-1076.590774,-1859.565883,-97774.01668,-92586.80659,34450.90478,-295670.9754,-295181.6159,-196722.496,0,40323.21809,-1076.590774,17910.55561,-206705.4287,-127429.1989
905003,-170962.9928,-176380.2731,-30751.03225,-60705.40564,-123004.129,-48596.19087,91456.4379,162518.4088,-169847.6704,-206493.9782,-188967.4832,-216053.8847,-277077.9538,-284088.5519,-277874.6127,-228163.0994,-98626.3677,-133679.3578,-139096.6381,-145151.2455,-117746.1805,-144354.5866,-29317.04629,-241228.3048,-27245.73324,76479.2512,-6691.93448,47002.87314,19438.47635,-19757.13989,-17367.16329,-193428.7728,-109779.5918,0,3983.294334,43975.56944,-72017.96155,0,-50826.8357,0,-31866.35467
905004,-408842.4457,-464906.0202,-723829.1581,-550953.4563,-337006.1107,-795509.3272,-1115337.184,-465218.3521,-596866.2443,-501448.8515,-565633.0552,-894050.0389,-431798.8397,-478960.9553,-517846.2758,-526123.0709,-164286.5748,-208793.8693,-706338.5722,-842359.1109,-549391.7968,-341066.4253,-568756.3741,-173344.1997,-633096.7437,-986968.7765,-141174.0149,-699154.9387,-374798.2696,-432579.6695,-425708.3679,-502542.0131,-342940.4167,-538772.5125,-210511.6947,-398535.4933,-347000.7312,-293279.6459,-159289.2646,-342159.5869,-967604.1993
905005,0,0,0,0,0,0,0,0,-5234.31141,0,0,0,0,0,0,0,0,0,0,0,0,0,-32981.24374,0,0,0,0,0,-11078.44551,0,0,0,0,0,0,0,-13670.19193,-29627.21895,0,0,-13365.28059
905006,0,-11065.25949,-132581.9274,-203399.5881,-64983.2512,-175434.6596,-11065.25949,-314052.183,-218086.2053,-24544.75742,-320288.9657,-524090.9269,506990.0713,-455285.1315,-97776.65661,-156523.1252,0,-350466.9461,-423095.2857,-294738.2756,-288099.1199,-366159.4959,-304797.6024,-483652.4331,-367768.9882,-989234.1986,-381248.4861,-697513.7211,-557085.5188,-390704.2534,-480835.8216,-768934.9415,-1876265.637,-369177.294,-1112762.732,-502563.9675,26958.99585,-368573.7344,-861279.5616,-38627.81496,-449853.095
905007,-5945176.819,-7611132.961,-8536476.416,-14560689.47,-12855309.08,-14782403.94,-16715506.3,-10572269.56,-11239853.52,-13355058.37,-12404933.96,-18235029.52,-10363508.78,-13892542.31,-13147423.99,-7680031.53,-8058504.325,-6642047.362,-11631843.2,-15664192.98,-12580841.21,-13698237.08,-16348485.31,-10508627.56,-13890477.23,-16694480.04,-9518327.962,-9619516.869,-11592043.48,-10374397.38,-13583719.02,-14789537.85,-12600177.86,-10258189.71,-7016389.998,-8947427.283,-10333658.99,-10381531.29,-7624274.377,-6965889.411,-7879781.061
905008,5390.776719,-162592.7817,-36692.06089,-108511.1185,-102424.7577,-245367.2887,-194415.7539,-125379.0327,-170939.7908,-106772.1582,-268843.2518,-66080.48881,0,-40691.66943,-605158.1607,-135465.0021,-191111.7295,-32518.55634,-286406.7502,-60168.02402,-172157.063,-25736.61143,-171809.2709,-24519.33927,-64167.63256,-144507.5953,-53733.87116,-102598.6537,-106076.5741,-273712.3405,-38952.70919,0,-85730.73943,-9564.281275,-57037.8956,-242932.7444,4173.504556,-409525.1346,-127987.4731,-97381.77298,-203980.0352
905009,-2.38E-07,0,75242.6593,-18436.94301,-996.5915139,-50327.87145,-25413.0836,57553.15993,-214765.4712,-320902.4675,-50577.01933,-57802.30781,-116850.355,-348557.882,-128311.1574,-98413.412,-59048.0472,-74993.51142,-120089.2774,-296735.1233,-125819.6786,-174652.6628,-367493.1207,-113611.4326,-172659.4798,-902662.7637,-668962.0537,151731.058,-530934.129,-744952.1566,-962209.1067,-1274889.694,-547128.7411,-136782.1853,-498295.7569,-459179.54,-190847.2749,-716300.1506,-53068.49811,-152478.5016,-366994.825
906001,0,0,17751.5909,-46899.26484,-31777.53926,-146176.6806,-194390.8781,-46899.26484,-208197.671,-91387.81981,9642.839501,-326322.4549,-19943.14533,-289066.0296,0,-39009.66889,-82621.60209,-167215.6032,-59391.12511,-35722.33724,-173351.9556,-435242.7102,-122727.0482,-60267.74688,-259260.8893,-118563.0948,-119220.5611,-24983.72052,-55884.63802,-81744.98031,-207101.8938,-214772.3343,-32873.31648,-493099.7472,-79334.27044,-127548.4679,-141136.1054,-21477.23343,0,-138287.0847,-134561.4421
906002,0,-268464.2183,-103934.5778,0,0,-204658.8211,-332269.6155,0,-89889.36457,-695438.7,-537731.0202,132426.296,266859.0511,295752.0611,130821.1288,410922.8095,423764.1473,-201849.7785,0,-567025.322,-479945.0001,-451854.5737,410922.8095,133228.8796,-50562.76757,-140050.8403,-423764.1473,-4414.209867,-7624.544316,-400890.5143,-379622.0486,141254.7158,-1212302.546,-1210296.087,-806596.5303,0,165332.2241,-4414.209867,73436.40052,-847528.2945,-522481.9316
906003,-306449.2919,-316159.7074,-55120.88847,-108813.7746,-220483.5539,-87108.13981,163934.6631,291312.4676,-304450.0886,-370138.1941,-338722.1436,-387274.2216,-496659.1971,-509225.6173,-498087.1994,-408979.8564,-176786.6837,-239618.7846,-249329.2002,-260182.0176,-211058.7387,-258754.0153,-52550.48434,-432399.094,-48837.67838,137088.22,-11995.21925,84252.13522,34843.25592,-35414.45684,-31130.44996,-346718.9565,-196778.7158,0,7140.01146,78825.72652,-129091.4072,0,-91106.54623,0,-57120.09168
906004,-1151868.667,-1309821.627,-2039309.117,-1552250.823,-949477.6862,-2241260.117,-3142339.96,-1310701.588,-1681605.059,-1412777.039,-1593608.98,-2518887.745,-1216545.784,-1349419.863,-1458974.98,-1482293.941,-462859.3725,-588253.7842,-1990031.313,-2373254.235,-1547851.019,-960917.1763,-1602408.588,-488378.2352,-1783680.51,-2780676.078,-397742.2745,-1969792.215,-1055952.941,-1218745.686,-1199386.549,-1415856.902,-966196.9411,-1517932.353,-593093.5686,-1122829.961,-977636.4312,-826283.1764,-448779.9999,-963997.0391,-2726118.509
906005,1.49E-08,0,0,0,0,0,0,0,-13626.00067,0,0,0,0,0,0,0,0,0,0,0,0,0,-85857.03334,0,0,0,0,0,-28839.49656,0,0,0,0,0,0,0,-35586.35126,-77125.80961,0,0,-34792.60365
906006,0,-16888.87421,-202359.42,-310448.215,-99183.75216,-267765.4238,-16888.87421,-479336.957,-332864.3571,-37462.59369,-488856.1407,-799918.4965,773817.5091,-694900.406,-149236.2339,-238900.8024,0,-534916.7067,-645769.1356,-449858.1948,-439724.8702,-558868.201,-465211.7168,-738197.338,-561324.7645,-1509865.354,-581898.484,-1064613.216,-850278.0487,-596330.7947,-733898.3519,-1173623.222,-2863738.924,-563474.2576,-1698406.604,-767061.9594,41147.43898,-562553.0463,-1314568.554,-58957.5245,-686609.5041
906007,-11318689.97,-14490410.79,-16252120.49,-27721283.13,-24474504.69,-28143392.92,-31823718.51,-20127953.32,-21398929.12,-25425949.45,-23617060.67,-34716653.85,-19730505.32,-26449235.08,-25030645.95,-14621582.92,-15342136.13,-12645422.86,-22145216.37,-29822181.82,-23951960.64,-26079308.21,-31124967.75,-20006788.87,-26445303.49,-31783687.77,-18121412.79,-18314060.7,-22069443.91,-19751235.52,-25861283.68,-28156974.78,-23988774.62,-19529994.23,-13358112.89,-17034506.88,-19673675.97,-19764817.38,-14515430,-13261967.64,-15001874.89
906008,9611.453445,-289893.8378,-65419.8928,-193469.2564,-182617.6155,-437476.1552,-346632.4178,-223543.8043,-304776.0883,-190368.7876,-479332.4847,-117817.8164,0,-72550.97117,-1078963.161,-241526.5237,-340741.527,-57978.76756,-510647.2201,-107276.2223,-306946.4165,-45886.93903,-306326.3227,-43716.61083,-114407.3007,-257648.9617,-95804.48757,-182927.6623,-189128.6001,-488013.7975,-69450.50231,0,-152853.1145,-17052.57869,-101695.3784,-433135.4988,7441.125248,-730160.4149,-228194.5076,-173626.2558,-363684.9965
906009,0,0,83605.68616,-20486.16151,-1107.360082,-55921.68412,-28237.68208,63950.04471,-238636.0976,-356569.9463,-56198.52414,-64226.88473,-129837.9696,-387299.1885,-142572.6105,-109351.8081,-65611.08483,-83328.84614,-133436.8898,-329716.4643,-139804.2103,-194064.8543,-408339.0301,-126239.0493,-191850.1341,-1002991.394,-743315.4548,168595.5724,-589946.0835,-827751.661,-1069156.159,-1416590.384,-607940.6848,-151985.1712,-553680.0408,-510216.1576,-212059.4556,-795915.0586,-58966.92435,-169426.0925,-407785.35
907001,0,0,614.540347,-1623.600423,-1100.10309,-5060.474215,-6729.596145,-1623.600423,-7207.57197,-3163.744749,333.824386,-11296.9207,-690.4095256,-10007.14466,0,-1350.47138,-2860.268035,-5788.81833,-2056.054741,-1236.667612,-6001.25203,-15067.61888,-4248.674004,-2086.402412,-8975.323833,-4104.522564,-4127.283318,-864.9086364,-1934.664055,-2829.920363,-7169.637381,-7435.179506,-1138.03768,-17070.56519,-2746.464267,-4415.586197,-4885.975104,-743.5179506,0,-4787.345172,-4658.367568
907002,0,-27980.2919,-10832.4299,0,0,-21330.26737,-34630.31643,0,-9368.588021,-72481.085,-56044.23191,13801.93771,27812.99569,30824.32755,13634.64149,42827.83095,44166.20067,-21037.49899,0,-59097.38783,-50021.56818,-47093.88443,42827.83095,13885.58582,-5269.830762,-14596.59473,-44166.20067,-460.0645903,-794.6570196,-41782.22961,-39565.55477,14722.06689,-126350.4661,-126141.3459,-84066.34786,0,17231.51011,-460.0645903,7653.801821,-88332.40134,-54454.91787
907003,-36748.56806,-37913.01477,-6609.94747,-13048.65278,-26439.78988,-10445.77191,19658.60025,34933.40114,-36508.82903,-44385.96851,-40618.64093,-46440.87445,-59558.0241,-61064.95513,-59729.26626,-49043.75532,-21199.77971,-28734.43486,-29898.88156,-31200.322,-25309.59161,-31029.07983,-6301.711578,-51852.12679,-5856.481956,16439.24759,-1438.434165,10103.28758,4178.308764,-4246.805629,-3733.079141,-41577.59704,-23597.16998,0,856.2108122,9452.567367,-15480.29148,0,-10925.24996,0,-6849.686498
907004,-166981.2032,-189878.9313,-295629.4412,-225022.7979,-137641.496,-324905.3664,-455530.8455,-190006.4952,-243774.6978,-204803.9128,-231018.3033,-365151.7909,-176357.1532,-195619.3088,-211501.0198,-214881.4644,-67098.63476,-85276.49684,-288485.8603,-344039.9581,-224384.9782,-139299.8273,-232293.9428,-70797.98915,-258572.1153,-403102.0644,-57658.90288,-285551.8896,-153076.7333,-176676.063,-173869.6562,-205250.3866,-140065.211,-220047.8041,-85978.09854,-162771.5931,-141723.5422,-119782.5438,-65057.61165,-139746.3011,-395193.0998
907005,0,0,0,0,0,0,0,0,-1304.045398,0,0,0,0,0,0,0,0,0,0,0,0,0,-8216.752068,0,0,0,0,0,-2760.018414,0,0,0,0,0,0,0,-3405.710795,-7381.150163,0,0,-3329.746986
907006,0,-2103.657916,-25205.64667,-38669.05734,-12354.20922,-33352.54006,-2103.657916,-59705.6365,-41461.18512,-4666.295742,-60891.3346,-99636.88859,96385.7809,-86555.96118,-18588.68632,-29757.19744,0,-66628.58346,-80436.22906,-56033.79723,-54771.60248,-69611.95287,-57946.21352,-91948.97511,-69917.93948,-188067.0177,-72480.5773,-132606.9454,-105909.614,-74278.24861,-91413.49855,-146185.101,-356703.886,-70185.67776,-211551.4897,-95544.31773,5125.275651,-70070.93278,-163741.0826,-7343.678545,-85523.25639
907007,-1628782.352,-2085199.385,-2338712.97,-3989148.644,-3521930.667,-4049891.095,-4579497.382,-2896453.144,-3079349.129,-3658845.49,-3398542.74,-4995796.623,-2839259.574,-3806098.36,-3601960.518,-2104075.321,-2207764.383,-1819701.895,-3186741.372,-4291472.209,-3446735.523,-3752865.136,-4478945.737,-2879017.335,-3805532.596,-4573736.878,-2607707.908,-2635430.331,-3175837.562,-2842242.692,-3721490.965,-4051845.552,-3452033.129,-2810405.624,-1922259.43,-2451299.953,-2831081.717,-2844197.149,-2088799.7,-1908423.935,-2158800.103
907008,560.201505,-16896.40023,-3812.984437,-11276.31416,-10643.82859,-25498.20398,-20203.39621,-13029.20274,-17763.80901,-11095.604,-27937.79118,-6866.98619,0,-4228.617812,-62887.13669,-14077.32169,-19860.0469,-3379.280046,-29762.96383,-6252.571636,-17890.30613,-2674.510411,-17854.16409,-2548.013297,-6668.205011,-15017.01454,-5583.944034,-10661.89961,-11023.31994,-28443.77964,-4047.907649,0,-8909.011031,-993.9058959,-5927.293343,-25245.20976,433.704391,-42557.24336,-13300.26799,-10119.76912,-21197.30211
907009,0,0,11137.00977,-2728.936168,-147.5100632,-7449.258188,-3761.50661,8518.706146,-31788.41861,-47498.24033,-7486.135704,-8555.583662,-17295.5549,-51591.64458,-18991.92063,-14566.61873,-8739.971241,-11100.13225,-17774.96261,-43921.1213,-18623.14547,-25851.13856,-54394.33578,-16816.1472,-25556.11844,-133607.2397,-99016.12988,22458.40711,-78585.98614,-110263.7722,-142420.966,-188702.2483,-80983.02466,-20245.75617,-73755.03157,-67965.26159,-28248.17709,-106022.8579,-7854.910862,-22569.03966,-54320.58075
908001,0,0,1755.640126,-4638.357864,-3142.812572,-14456.93783,-19225.34311,-4638.357864,-20590.84099,-9038.295464,953.6810562,-32273.43392,-1972.385821,-28588.75712,0,-3858.073364,-8171.312686,-16537.6965,-5873.808323,-3532.954822,-17144.58444,-43045.69495,-12137.7589,-5960.506601,-25641.01567,-11725.94208,-11790.96579,-2470.900918,-5527.015212,-8084.614408,-20482.46814,-21241.07807,-3251.185419,-48767.78128,-7846.194144,-12614.59943,-13958.42273,-2124.107807,0,-13676.65333,-13308.18565
908002,0,-29686.19217,-11492.86065,0,0,-22630.72946,-36741.65489,0,-9939.771371,-76900.10619,-59461.13231,14643.41318,29508.69626,32703.62277,14465.91726,45438.95484,46858.92218,-22320.11161,0,-62700.4328,-53071.27928,-49965.10073,45438.95484,14732.16114,-5591.121396,-15486.51879,-46858.92218,-488.1137727,-843.1056073,-44329.60535,-41977.78445,15619.64073,-134053.7916,-133831.9217,-89191.69846,0,18282.07949,-488.1137727,8120.438218,-93717.84435,-57774.92109
908003,-63223.69575,-65227.0561,-11372.0161,-22449.42039,-45488.06442,-17971.32079,33821.4365,60100.8105,-62811.23921,-76363.38275,-69881.9228,-79898.72455,-102465.9897,-105058.5736,-102760.6015,-84376.82415,-36472.94284,-49435.86276,-51439.22311,-53678.27291,-43543.62643,-53383.66109,-10841.71484,-89208.45794,-10075.72411,28282.73435,-2474.739256,17382.09715,7188.528315,-7306.373041,-6422.537593,-71531.74897,-40597.50827,0,1473.059081,16262.57225,-26632.90818,0,-18796.23387,0,-11784.47265
908004,-105731.386,-120230.0749,-187190.5936,-142482.9373,-87153.67874,-205727.9145,-288439.098,-120310.8475,-154356.5154,-129680.4738,-146279.2513,-231211.6825,-111668.175,-123864.8437,-133921.0374,-136061.5124,-42486.40873,-53996.50995,-182667.3257,-217843.8105,-142079.0741,-88203.72306,-147086.9777,-44828.81529,-163726.1416,-255241.5429,-36509.23336,-180809.555,-96927.1682,-111870.1066,-110093.1085,-129963.178,-88688.3589,-139332.8043,-54440.75947,-103065.8889,-89738.40323,-75845.50912,-41194.04649,-88486.4273,-250233.6392
