"reg_code","Region","lt_code","Land_Type","own_code","Ownership","cnty_code","County","area_ac"
"8","Sierra_Cascades","60","Grassland","1","BLM","54","Tulare",152.340468517736
"8","Sierra_Cascades","60","Grassland","1","BLM","55","Tuolumne",1091.29150221392
"8","Sierra_Cascades","60","Grassland","1","BLM","58","Yuba",15.1228494294979
"8","Sierra_Cascades","60","Grassland","2","DoD","4","Butte",7.11663502564608
"8","Sierra_Cascades","60","Grassland","2","DoD","5","Calaveras",26.6873813461728
"8","Sierra_Cascades","60","Grassland","2","DoD","15","Kern",6.6718453365432
"8","Sierra_Cascades","60","Grassland","2","DoD","20","Madera",37.5847287291934
"8","Sierra_Cascades","60","Grassland","2","DoD","50","Stanislaus",7.11663502564608
"8","Sierra_Cascades","60","Grassland","2","DoD","54","Tulare",84.7324357740986
"8","Sierra_Cascades","60","Grassland","2","DoD","55","Tuolumne",2.66873813461728
"8","Sierra_Cascades","60","Grassland","2","DoD","58","Yuba",658.066345027711
"8","Sierra_Cascades","60","Grassland","3","Easement","4","Butte",44.0341792211851
"8","Sierra_Cascades","60","Grassland","3","Easement","5","Calaveras",13.5660855176378
"8","Sierra_Cascades","60","Grassland","3","Easement","9","El Dorado",13.5660855176378
"8","Sierra_Cascades","60","Grassland","3","Easement","10","Fresno",159.234708698831
"8","Sierra_Cascades","60","Grassland","3","Easement","15","Kern",15954.8285429649
"8","Sierra_Cascades","60","Grassland","3","Easement","19","Los Angeles",978.759710870887
"8","Sierra_Cascades","60","Grassland","3","Easement","20","Madera",1.1119742227572
"8","Sierra_Cascades","60","Grassland","3","Easement","22","Mariposa",171.021635460057
"8","Sierra_Cascades","60","Grassland","3","Easement","25","Modoc",1.1119742227572
"8","Sierra_Cascades","60","Grassland","3","Easement","26","Mono",8.00621440385184
"8","Sierra_Cascades","60","Grassland","3","Easement","29","Nevada",125.653087171564
"8","Sierra_Cascades","60","Grassland","3","Easement","31","Placer",6.6718453365432
"8","Sierra_Cascades","60","Grassland","3","Easement","32","Plumas",412.32004179837
"8","Sierra_Cascades","60","Grassland","3","Easement","34","Sacramento",116.979688234057
"8","Sierra_Cascades","60","Grassland","3","Easement","45","Shasta",597.574947309719
"8","Sierra_Cascades","60","Grassland","3","Easement","46","Sierra",396.752402679769
"8","Sierra_Cascades","60","Grassland","3","Easement","47","Siskiyou",610.251453449151
"8","Sierra_Cascades","60","Grassland","3","Easement","52","Tehama",3963.29852475121
"8","Sierra_Cascades","60","Grassland","3","Easement","54","Tulare",17.5691927195638
"8","Sierra_Cascades","60","Grassland","3","Easement","58","Yuba",276.214396932888
"8","Sierra_Cascades","60","Grassland","4","Local_gov","3","Amador",26.4649865016214
"8","Sierra_Cascades","60","Grassland","4","Local_gov","4","Butte",219.28131672772
"8","Sierra_Cascades","60","Grassland","4","Local_gov","5","Calaveras",4.22550204647736
"8","Sierra_Cascades","60","Grassland","4","Local_gov","9","El Dorado",142.999885046576
"8","Sierra_Cascades","60","Grassland","4","Local_gov","14","Inyo",1154.00684837742
"8","Sierra_Cascades","60","Grassland","4","Local_gov","15","Kern",1.55676391186008
"8","Sierra_Cascades","60","Grassland","4","Local_gov","26","Mono",0.22239484455144
"8","Sierra_Cascades","60","Grassland","4","Local_gov","29","Nevada",3.11352782372016
"8","Sierra_Cascades","60","Grassland","4","Local_gov","31","Placer",20.0155360096296
"8","Sierra_Cascades","60","Grassland","4","Local_gov","34","Sacramento",4.22550204647736
"8","Sierra_Cascades","60","Grassland","4","Local_gov","47","Siskiyou",30.4680937035473
"8","Sierra_Cascades","60","Grassland","4","Local_gov","55","Tuolumne",83.8428563958929
"8","Sierra_Cascades","60","Grassland","4","Local_gov","58","Yuba",115.200529477646
"8","Sierra_Cascades","60","Grassland","5","NPS","10","Fresno",4313.34801007518
"8","Sierra_Cascades","60","Grassland","5","NPS","18","Lassen",250.638989809473
"8","Sierra_Cascades","60","Grassland","5","NPS","20","Madera",2004.44473394213
"8","Sierra_Cascades","60","Grassland","5","NPS","22","Mariposa",11498.035858154
"8","Sierra_Cascades","60","Grassland","5","NPS","25","Modoc",1617.70009926717
"8","Sierra_Cascades","60","Grassland","5","NPS","32","Plumas",17.7915875641152
"8","Sierra_Cascades","60","Grassland","5","NPS","45","Shasta",2808.84688668469
"8","Sierra_Cascades","60","Grassland","5","NPS","47","Siskiyou",10104.2873673501
"8","Sierra_Cascades","60","Grassland","5","NPS","52","Tehama",45.5909431330452
"8","Sierra_Cascades","60","Grassland","5","NPS","54","Tulare",5820.74026644484
"8","Sierra_Cascades","60","Grassland","5","NPS","55","Tuolumne",15734.8800417035
"8","Sierra_Cascades","60","Grassland","6","Other_fed","2","Alpine",3640.60360530707
"8","Sierra_Cascades","60","Grassland","6","Other_fed","3","Amador",256.42125576781
"8","Sierra_Cascades","60","Grassland","6","Other_fed","4","Butte",43.1445998429794
"8","Sierra_Cascades","60","Grassland","6","Other_fed","5","Calaveras",81.8413027949299
"8","Sierra_Cascades","60","Grassland","6","Other_fed","9","El Dorado",893.360090563134
"8","Sierra_Cascades","60","Grassland","6","Other_fed","10","Fresno",4592.00875029813
"8","Sierra_Cascades","60","Grassland","6","Other_fed","14","Inyo",9081.93826694715
"8","Sierra_Cascades","60","Grassland","6","Other_fed","15","Kern",242.632775405621
"8","Sierra_Cascades","60","Grassland","6","Other_fed","18","Lassen",30.6904885480987
"8","Sierra_Cascades","60","Grassland","6","Other_fed","19","Los Angeles",15.1228494294979
"8","Sierra_Cascades","60","Grassland","6","Other_fed","20","Madera",3438.22429676526
"8","Sierra_Cascades","60","Grassland","6","Other_fed","22","Mariposa",0.22239484455144
"8","Sierra_Cascades","60","Grassland","6","Other_fed","25","Modoc",6.22705564744032
"8","Sierra_Cascades","60","Grassland","6","Other_fed","26","Mono",1461.57891839206
"8","Sierra_Cascades","60","Grassland","6","Other_fed","29","Nevada",2.2239484455144
"8","Sierra_Cascades","60","Grassland","6","Other_fed","31","Placer",470.587491070847
"8","Sierra_Cascades","60","Grassland","6","Other_fed","32","Plumas",66.0512688317777
"8","Sierra_Cascades","60","Grassland","6","Other_fed","34","Sacramento",66.718453365432
"8","Sierra_Cascades","60","Grassland","6","Other_fed","45","Shasta",59.8242131843374
"8","Sierra_Cascades","60","Grassland","6","Other_fed","46","Sierra",126.097876860666
"8","Sierra_Cascades","60","Grassland","6","Other_fed","47","Siskiyou",309.573623615604
"8","Sierra_Cascades","60","Grassland","6","Other_fed","52","Tehama",2677.18913871023
"8","Sierra_Cascades","60","Grassland","6","Other_fed","54","Tulare",24766.1122840929
"8","Sierra_Cascades","60","Grassland","6","Other_fed","55","Tuolumne",5158.2260245261
"8","Sierra_Cascades","60","Grassland","6","Other_fed","58","Yuba",2.00155360096296
"8","Sierra_Cascades","60","Grassland","7","Private","2","Alpine",44.9237585993909
"8","Sierra_Cascades","60","Grassland","7","Private","3","Amador",957.632200638501
"8","Sierra_Cascades","60","Grassland","7","Private","4","Butte",14213.9216998162
"8","Sierra_Cascades","60","Grassland","7","Private","5","Calaveras",4404.52989634127
"8","Sierra_Cascades","60","Grassland","7","Private","9","El Dorado",3906.58783939059
"8","Sierra_Cascades","60","Grassland","7","Private","10","Fresno",3284.54945918022
"8","Sierra_Cascades","60","Grassland","7","Private","14","Inyo",172.578399371917
"8","Sierra_Cascades","60","Grassland","7","Private","15","Kern",49926.9754172646
"8","Sierra_Cascades","60","Grassland","7","Private","18","Lassen",9888.78676297978
"8","Sierra_Cascades","60","Grassland","7","Private","19","Los Angeles",2053.37159974345
"8","Sierra_Cascades","60","Grassland","7","Private","20","Madera",6509.05231033155
"8","Sierra_Cascades","60","Grassland","7","Private","22","Mariposa",8762.80166501584
"8","Sierra_Cascades","60","Grassland","7","Private","24","Merced",3.55831751282304
"8","Sierra_Cascades","60","Grassland","7","Private","25","Modoc",444.567294258329
"8","Sierra_Cascades","60","Grassland","7","Private","26","Mono",80.5069337276213
"8","Sierra_Cascades","60","Grassland","7","Private","29","Nevada",2710.54836539295
"8","Sierra_Cascades","60","Grassland","7","Private","31","Placer",5268.08907773451
"8","Sierra_Cascades","60","Grassland","7","Private","32","Plumas",7266.08436118465
"8","Sierra_Cascades","60","Grassland","7","Private","34","Sacramento",1064.82651571229
"8","Sierra_Cascades","60","Grassland","7","Private","45","Shasta",11853.6452145918
"8","Sierra_Cascades","60","Grassland","7","Private","46","Sierra",3194.03475744778
"8","Sierra_Cascades","60","Grassland","7","Private","47","Siskiyou",7700.42149259361
"8","Sierra_Cascades","60","Grassland","7","Private","50","Stanislaus",839.762933026237
"8","Sierra_Cascades","60","Grassland","7","Private","52","Tehama",5195.36596356619
"8","Sierra_Cascades","60","Grassland","7","Private","54","Tulare",19576.3061916405
"8","Sierra_Cascades","60","Grassland","7","Private","55","Tuolumne",6926.9322232437
"8","Sierra_Cascades","60","Grassland","7","Private","58","Yuba",1932.61119915201
"8","Sierra_Cascades","60","Grassland","8","State_gov","2","Alpine",0.66718453365432
"8","Sierra_Cascades","60","Grassland","8","State_gov","4","Butte",253.530122788642
"8","Sierra_Cascades","60","Grassland","8","State_gov","9","El Dorado",159.679498387934
"8","Sierra_Cascades","60","Grassland","8","State_gov","15","Kern",269.764946440897
"8","Sierra_Cascades","60","Grassland","8","State_gov","18","Lassen",221.060475484131
"8","Sierra_Cascades","60","Grassland","8","State_gov","22","Mariposa",0.88957937820576
"8","Sierra_Cascades","60","Grassland","8","State_gov","26","Mono",548.425686663851
"8","Sierra_Cascades","60","Grassland","8","State_gov","29","Nevada",416.99033353395
"8","Sierra_Cascades","60","Grassland","8","State_gov","31","Placer",10.2301628493662
"8","Sierra_Cascades","60","Grassland","8","State_gov","32","Plumas",39.8086771747078
"8","Sierra_Cascades","60","Grassland","8","State_gov","34","Sacramento",10.0077680048148
"8","Sierra_Cascades","60","Grassland","8","State_gov","45","Shasta",365.839519287119
"8","Sierra_Cascades","60","Grassland","8","State_gov","46","Sierra",1050.37085081645
"8","Sierra_Cascades","60","Grassland","8","State_gov","47","Siskiyou",349.827090479415
"8","Sierra_Cascades","60","Grassland","8","State_gov","52","Tehama",8141.65286418367
"8","Sierra_Cascades","60","Grassland","8","State_gov","54","Tulare",173.690373594675
"8","Sierra_Cascades","60","Grassland","8","State_gov","58","Yuba",415.878359311193
"8","Sierra_Cascades","60","Grassland","9","USFS_nonwild","2","Alpine",2123.42597577715
"8","Sierra_Cascades","60","Grassland","9","USFS_nonwild","3","Amador",657.843950183159
"8","Sierra_Cascades","60","Grassland","9","USFS_nonwild","4","Butte",760.812763210476
"8","Sierra_Cascades","60","Grassland","9","USFS_nonwild","5","Calaveras",855.997756678492
"8","Sierra_Cascades","60","Grassland","9","USFS_nonwild","9","El Dorado",2727.22797873431
"8","Sierra_Cascades","60","Grassland","9","USFS_nonwild","10","Fresno",5735.56304098164
"8","Sierra_Cascades","60","Grassland","9","USFS_nonwild","14","Inyo",12964.7298579707
"8","Sierra_Cascades","60","Grassland","9","USFS_nonwild","15","Kern",25118.8305075515
"8","Sierra_Cascades","60","Grassland","9","USFS_nonwild","18","Lassen",10454.7816423632
"8","Sierra_Cascades","60","Grassland","9","USFS_nonwild","20","Madera",2146.1102499214
"8","Sierra_Cascades","60","Grassland","9","USFS_nonwild","22","Mariposa",2297.11634937182
"8","Sierra_Cascades","60","Grassland","9","USFS_nonwild","25","Modoc",12126.7460837009
"8","Sierra_Cascades","60","Grassland","9","USFS_nonwild","26","Mono",3488.70792647844
"8","Sierra_Cascades","60","Grassland","9","USFS_nonwild","29","Nevada",1256.53087171564
"8","Sierra_Cascades","60","Grassland","9","USFS_nonwild","31","Placer",3419.32073497839
"8","Sierra_Cascades","60","Grassland","9","USFS_nonwild","32","Plumas",17506.2549785557
"8","Sierra_Cascades","60","Grassland","9","USFS_nonwild","45","Shasta",5157.11405030334
"8","Sierra_Cascades","60","Grassland","9","USFS_nonwild","46","Sierra",4821.52022987522
"8","Sierra_Cascades","60","Grassland","9","USFS_nonwild","47","Siskiyou",6980.08459109149
"8","Sierra_Cascades","60","Grassland","9","USFS_nonwild","52","Tehama",2905.58864406456
"8","Sierra_Cascades","60","Grassland","9","USFS_nonwild","54","Tulare",34533.0266722585
"8","Sierra_Cascades","60","Grassland","9","USFS_nonwild","55","Tuolumne",7405.0811390293
"8","Sierra_Cascades","60","Grassland","9","USFS_nonwild","58","Yuba",330.701133847991
"8","Sierra_Cascades","70","Savanna","1","BLM","2","Alpine",2.66873813461728
"8","Sierra_Cascades","70","Savanna","1","BLM","3","Amador",3553.20243139836
"8","Sierra_Cascades","70","Savanna","1","BLM","4","Butte",4759.69446308992
"8","Sierra_Cascades","70","Savanna","1","BLM","5","Calaveras",13705.5270851716
"8","Sierra_Cascades","70","Savanna","1","BLM","9","El Dorado",13975.7368213016
"8","Sierra_Cascades","70","Savanna","1","BLM","10","Fresno",2396.52684488632
"8","Sierra_Cascades","70","Savanna","1","BLM","14","Inyo",392.082110944189
"8","Sierra_Cascades","70","Savanna","1","BLM","15","Kern",20368.0318382436
"8","Sierra_Cascades","70","Savanna","1","BLM","18","Lassen",2.44634329006584
"8","Sierra_Cascades","70","Savanna","1","BLM","19","Los Angeles",1.77915875641152
"8","Sierra_Cascades","70","Savanna","1","BLM","20","Madera",2592.67909778069
"8","Sierra_Cascades","70","Savanna","1","BLM","22","Mariposa",27489.7819453144
"8","Sierra_Cascades","70","Savanna","1","BLM","25","Modoc",2271.76333709296
"8","Sierra_Cascades","70","Savanna","1","BLM","26","Mono",15.5676391186008
"8","Sierra_Cascades","70","Savanna","1","BLM","29","Nevada",3147.55423493653
"8","Sierra_Cascades","70","Savanna","1","BLM","31","Placer",5983.53329265649
"8","Sierra_Cascades","70","Savanna","1","BLM","34","Sacramento",6.44945049199176
"8","Sierra_Cascades","70","Savanna","1","BLM","45","Shasta",7966.18333183258
"8","Sierra_Cascades","70","Savanna","1","BLM","46","Sierra",0.44478968910288
"8","Sierra_Cascades","70","Savanna","1","BLM","47","Siskiyou",12563.9743480891
"8","Sierra_Cascades","70","Savanna","1","BLM","52","Tehama",6138.98728899795
"8","Sierra_Cascades","70","Savanna","1","BLM","54","Tulare",10618.019458264
"8","Sierra_Cascades","70","Savanna","1","BLM","55","Tuolumne",17588.5410710397
"8","Sierra_Cascades","70","Savanna","1","BLM","58","Yuba",607.805110159085
"8","Sierra_Cascades","70","Savanna","2","DoD","4","Butte",22.0170896105926
"8","Sierra_Cascades","70","Savanna","2","DoD","5","Calaveras",27.3545658798271
"8","Sierra_Cascades","70","Savanna","2","DoD","10","Fresno",580.005754590155
"8","Sierra_Cascades","70","Savanna","2","DoD","15","Kern",43.3669946875308
"8","Sierra_Cascades","70","Savanna","2","DoD","20","Madera",620.704011143069
"8","Sierra_Cascades","70","Savanna","2","DoD","22","Mariposa",72.0559296346666
"8","Sierra_Cascades","70","Savanna","2","DoD","50","Stanislaus",9.34058347116048
"8","Sierra_Cascades","70","Savanna","2","DoD","54","Tulare",315.578284418493
"8","Sierra_Cascades","70","Savanna","2","DoD","55","Tuolumne",12.2317164503292
"8","Sierra_Cascades","70","Savanna","2","DoD","58","Yuba",697.875022202419
"8","Sierra_Cascades","70","Savanna","3","Easement","3","Amador",146.335807714848
"8","Sierra_Cascades","70","Savanna","3","Easement","4","Butte",6368.05397888593
"8","Sierra_Cascades","70","Savanna","3","Easement","5","Calaveras",4826.6353112999
"8","Sierra_Cascades","70","Savanna","3","Easement","9","El Dorado",3530.74055209866
"8","Sierra_Cascades","70","Savanna","3","Easement","10","Fresno",4512.16900110417
"8","Sierra_Cascades","70","Savanna","3","Easement","15","Kern",28726.519675865
"8","Sierra_Cascades","70","Savanna","3","Easement","19","Los Angeles",42.477415309325
"8","Sierra_Cascades","70","Savanna","3","Easement","20","Madera",5211.37839237389
"8","Sierra_Cascades","70","Savanna","3","Easement","22","Mariposa",3489.37511101209
"8","Sierra_Cascades","70","Savanna","3","Easement","25","Modoc",63.8273203862633
"8","Sierra_Cascades","70","Savanna","3","Easement","29","Nevada",3270.98337366258
"8","Sierra_Cascades","70","Savanna","3","Easement","31","Placer",2153.22688494704
"8","Sierra_Cascades","70","Savanna","3","Easement","34","Sacramento",1051.70521988376
"8","Sierra_Cascades","70","Savanna","3","Easement","45","Shasta",8235.50348858437
"8","Sierra_Cascades","70","Savanna","3","Easement","47","Siskiyou",558.211059824114
"8","Sierra_Cascades","70","Savanna","3","Easement","50","Stanislaus",0.22239484455144
"8","Sierra_Cascades","70","Savanna","3","Easement","52","Tehama",21554.5083339256
"8","Sierra_Cascades","70","Savanna","3","Easement","54","Tulare",2354.71661411065
"8","Sierra_Cascades","70","Savanna","3","Easement","58","Yuba",161.236262299794
"8","Sierra_Cascades","70","Savanna","4","Local_gov","3","Amador",833.091087689694
"8","Sierra_Cascades","70","Savanna","4","Local_gov","4","Butte",1894.35928588917
"8","Sierra_Cascades","70","Savanna","4","Local_gov","5","Calaveras",2635.37890793456
"8","Sierra_Cascades","70","Savanna","4","Local_gov","9","El Dorado",1143.33189583895
"8","Sierra_Cascades","70","Savanna","4","Local_gov","10","Fresno",61.3809770961974
"8","Sierra_Cascades","70","Savanna","4","Local_gov","14","Inyo",1.1119742227572
"8","Sierra_Cascades","70","Savanna","4","Local_gov","15","Kern",17.1244030304609
"8","Sierra_Cascades","70","Savanna","4","Local_gov","22","Mariposa",544.644974306476
"8","Sierra_Cascades","70","Savanna","4","Local_gov","29","Nevada",49.5940503349711
