"reg_code","Region","lt_code","Land_Type","own_code","Ownership","cnty_code","County","area_ha"
"9","South_Coast","30","Sparse","8","State_gov","56","Ventura",77.58
"9","South_Coast","30","Sparse","9","USFS_nonwild","15","Kern",26.64
"9","South_Coast","30","Sparse","9","USFS_nonwild","19","Los Angeles",1400.76
"9","South_Coast","30","Sparse","9","USFS_nonwild","30","Orange",52.2
"9","South_Coast","30","Sparse","9","USFS_nonwild","33","Riverside",325.8
"9","South_Coast","30","Sparse","9","USFS_nonwild","36","San Bernardino",1480.14
"9","South_Coast","30","Sparse","9","USFS_nonwild","37","San Diego",183.78
"9","South_Coast","30","Sparse","9","USFS_nonwild","42","Santa Barbara",432.99
"9","South_Coast","30","Sparse","9","USFS_nonwild","56","Ventura",771.48
"9","South_Coast","40","Desert","1","BLM","13","Imperial",11587.95
"9","South_Coast","40","Desert","1","BLM","15","Kern",0.72
"9","South_Coast","40","Desert","1","BLM","19","Los Angeles",149.04
"9","South_Coast","40","Desert","1","BLM","30","Orange",5.76
"9","South_Coast","40","Desert","1","BLM","33","Riverside",39861.54
"9","South_Coast","40","Desert","1","BLM","36","San Bernardino",28964.97
"9","South_Coast","40","Desert","1","BLM","37","San Diego",5601.06
"9","South_Coast","40","Desert","1","BLM","42","Santa Barbara",91.71
"9","South_Coast","40","Desert","1","BLM","56","Ventura",15.84
"9","South_Coast","40","Desert","2","DoD","19","Los Angeles",10576.08
"9","South_Coast","40","Desert","2","DoD","30","Orange",19.89
"9","South_Coast","40","Desert","2","DoD","33","Riverside",96.84
"9","South_Coast","40","Desert","2","DoD","36","San Bernardino",19.17
"9","South_Coast","40","Desert","2","DoD","37","San Diego",11612.52
"9","South_Coast","40","Desert","2","DoD","42","Santa Barbara",9821.88
"9","South_Coast","40","Desert","2","DoD","56","Ventura",2257.2
"9","South_Coast","40","Desert","3","Easement","13","Imperial",56.34
"9","South_Coast","40","Desert","3","Easement","19","Los Angeles",5741.91
"9","South_Coast","40","Desert","3","Easement","30","Orange",2544.21
"9","South_Coast","40","Desert","3","Easement","33","Riverside",1966.5
"9","South_Coast","40","Desert","3","Easement","36","San Bernardino",1142.55
"9","South_Coast","40","Desert","3","Easement","37","San Diego",1171.62
"9","South_Coast","40","Desert","3","Easement","42","Santa Barbara",14380.47
"9","South_Coast","40","Desert","3","Easement","56","Ventura",97.83
"9","South_Coast","40","Desert","4","Local_gov","15","Kern",0.63
"9","South_Coast","40","Desert","4","Local_gov","19","Los Angeles",3557.79
"9","South_Coast","40","Desert","4","Local_gov","30","Orange",6494.58
"9","South_Coast","40","Desert","4","Local_gov","33","Riverside",4593.78
"9","South_Coast","40","Desert","4","Local_gov","36","San Bernardino",1000.26
"9","South_Coast","40","Desert","4","Local_gov","37","San Diego",6242.58
"9","South_Coast","40","Desert","4","Local_gov","42","Santa Barbara",491.31
"9","South_Coast","40","Desert","4","Local_gov","56","Ventura",3132.18
"9","South_Coast","40","Desert","5","NPS","19","Los Angeles",765.81
"9","South_Coast","40","Desert","5","NPS","33","Riverside",35821.53
"9","South_Coast","40","Desert","5","NPS","36","San Bernardino",7200
"9","South_Coast","40","Desert","5","NPS","37","San Diego",9.72
"9","South_Coast","40","Desert","5","NPS","42","Santa Barbara",15354.54
"9","South_Coast","40","Desert","5","NPS","56","Ventura",677.34
"9","South_Coast","40","Desert","6","Other_fed","15","Kern",24.3
"9","South_Coast","40","Desert","6","Other_fed","19","Los Angeles",457.29
"9","South_Coast","40","Desert","6","Other_fed","30","Orange",425.16
"9","South_Coast","40","Desert","6","Other_fed","33","Riverside",15243.57
"9","South_Coast","40","Desert","6","Other_fed","36","San Bernardino",4004.46
"9","South_Coast","40","Desert","6","Other_fed","37","San Diego",5333.04
"9","South_Coast","40","Desert","6","Other_fed","42","Santa Barbara",480.69
"9","South_Coast","40","Desert","6","Other_fed","56","Ventura",515.34
"9","South_Coast","40","Desert","7","Private","13","Imperial",673.65
"9","South_Coast","40","Desert","7","Private","15","Kern",27.9
"9","South_Coast","40","Desert","7","Private","19","Los Angeles",16255.17
"9","South_Coast","40","Desert","7","Private","30","Orange",11454.21
"9","South_Coast","40","Desert","7","Private","33","Riverside",66296.52
"9","South_Coast","40","Desert","7","Private","36","San Bernardino",17685.63
"9","South_Coast","40","Desert","7","Private","37","San Diego",33384.06
"9","South_Coast","40","Desert","7","Private","42","Santa Barbara",43092.18
"9","South_Coast","40","Desert","7","Private","56","Ventura",27649.53
"9","South_Coast","40","Desert","8","State_gov","13","Imperial",525.33
"9","South_Coast","40","Desert","8","State_gov","15","Kern",0.63
"9","South_Coast","40","Desert","8","State_gov","19","Los Angeles",2521.08
"9","South_Coast","40","Desert","8","State_gov","30","Orange",793.53
"9","South_Coast","40","Desert","8","State_gov","33","Riverside",18965.43
"9","South_Coast","40","Desert","8","State_gov","36","San Bernardino",267.21
"9","South_Coast","40","Desert","8","State_gov","37","San Diego",28638.81
"9","South_Coast","40","Desert","8","State_gov","42","Santa Barbara",500.31
"9","South_Coast","40","Desert","8","State_gov","56","Ventura",3156.57
"9","South_Coast","40","Desert","9","USFS_nonwild","15","Kern",46.08
"9","South_Coast","40","Desert","9","USFS_nonwild","19","Los Angeles",1591.47
"9","South_Coast","40","Desert","9","USFS_nonwild","30","Orange",1748.25
"9","South_Coast","40","Desert","9","USFS_nonwild","33","Riverside",5550.12
"9","South_Coast","40","Desert","9","USFS_nonwild","36","San Bernardino",15826.68
"9","South_Coast","40","Desert","9","USFS_nonwild","37","San Diego",1187.55
"9","South_Coast","40","Desert","9","USFS_nonwild","42","Santa Barbara",679.68
"9","South_Coast","40","Desert","9","USFS_nonwild","56","Ventura",1393.56
"9","South_Coast","50","Shrubland","1","BLM","13","Imperial",598.95
"9","South_Coast","50","Shrubland","1","BLM","15","Kern",42.39
"9","South_Coast","50","Shrubland","1","BLM","19","Los Angeles",1530.09
"9","South_Coast","50","Shrubland","1","BLM","30","Orange",0.99
"9","South_Coast","50","Shrubland","1","BLM","33","Riverside",11756.52
"9","South_Coast","50","Shrubland","1","BLM","36","San Bernardino",2754.72
"9","South_Coast","50","Shrubland","1","BLM","37","San Diego",27100.26
"9","South_Coast","50","Shrubland","1","BLM","42","Santa Barbara",51.3
"9","South_Coast","50","Shrubland","1","BLM","56","Ventura",35.91
"9","South_Coast","50","Shrubland","2","DoD","19","Los Angeles",2181.87
"9","South_Coast","50","Shrubland","2","DoD","30","Orange",3.87
"9","South_Coast","50","Shrubland","2","DoD","33","Riverside",116.37
"9","South_Coast","50","Shrubland","2","DoD","36","San Bernardino",12.24
"9","South_Coast","50","Shrubland","2","DoD","37","San Diego",2453.85
"9","South_Coast","50","Shrubland","2","DoD","42","Santa Barbara",6657.66
"9","South_Coast","50","Shrubland","2","DoD","56","Ventura",602.37
"9","South_Coast","50","Shrubland","3","Easement","19","Los Angeles",6353.01
"9","South_Coast","50","Shrubland","3","Easement","30","Orange",752.67
"9","South_Coast","50","Shrubland","3","Easement","33","Riverside",512.73
"9","South_Coast","50","Shrubland","3","Easement","36","San Bernardino",362.25
"9","South_Coast","50","Shrubland","3","Easement","37","San Diego",1182.33
"9","South_Coast","50","Shrubland","3","Easement","42","Santa Barbara",4399.83
"9","South_Coast","50","Shrubland","3","Easement","56","Ventura",34.92
"9","South_Coast","50","Shrubland","4","Local_gov","15","Kern",2.25
"9","South_Coast","50","Shrubland","4","Local_gov","19","Los Angeles",7386.21
"9","South_Coast","50","Shrubland","4","Local_gov","30","Orange",864.63
"9","South_Coast","50","Shrubland","4","Local_gov","33","Riverside",2584.98
"9","South_Coast","50","Shrubland","4","Local_gov","36","San Bernardino",257.76
"9","South_Coast","50","Shrubland","4","Local_gov","37","San Diego",8739.81
"9","South_Coast","50","Shrubland","4","Local_gov","42","Santa Barbara",961.2
"9","South_Coast","50","Shrubland","4","Local_gov","56","Ventura",977.94
"9","South_Coast","50","Shrubland","5","NPS","19","Los Angeles",2472.84
"9","South_Coast","50","Shrubland","5","NPS","33","Riverside",70.65
"9","South_Coast","50","Shrubland","5","NPS","36","San Bernardino",11.88
"9","South_Coast","50","Shrubland","5","NPS","37","San Diego",0.09
"9","South_Coast","50","Shrubland","5","NPS","42","Santa Barbara",1282.32
"9","South_Coast","50","Shrubland","5","NPS","56","Ventura",1229.13
"9","South_Coast","50","Shrubland","6","Other_fed","15","Kern",644.31
"9","South_Coast","50","Shrubland","6","Other_fed","19","Los Angeles",11853.81
"9","South_Coast","50","Shrubland","6","Other_fed","30","Orange",287.19
"9","South_Coast","50","Shrubland","6","Other_fed","33","Riverside",36695.88
"9","South_Coast","50","Shrubland","6","Other_fed","36","San Bernardino",1732.95
"9","South_Coast","50","Shrubland","6","Other_fed","37","San Diego",21711.42
"9","South_Coast","50","Shrubland","6","Other_fed","42","Santa Barbara",7288.92
"9","South_Coast","50","Shrubland","6","Other_fed","56","Ventura",15929.91
"9","South_Coast","50","Shrubland","7","Private","13","Imperial",204.48
"9","South_Coast","50","Shrubland","7","Private","15","Kern",1080.18
"9","South_Coast","50","Shrubland","7","Private","19","Los Angeles",41144.13
"9","South_Coast","50","Shrubland","7","Private","30","Orange",2893.77
"9","South_Coast","50","Shrubland","7","Private","33","Riverside",60436.35
"9","South_Coast","50","Shrubland","7","Private","36","San Bernardino",7340.76
"9","South_Coast","50","Shrubland","7","Private","37","San Diego",52519.86
"9","South_Coast","50","Shrubland","7","Private","42","Santa Barbara",26786.52
"9","South_Coast","50","Shrubland","7","Private","56","Ventura",16794.9
"9","South_Coast","50","Shrubland","8","State_gov","13","Imperial",1.26
"9","South_Coast","50","Shrubland","8","State_gov","15","Kern",139.5
"9","South_Coast","50","Shrubland","8","State_gov","19","Los Angeles",7698.87
"9","South_Coast","50","Shrubland","8","State_gov","30","Orange",90
"9","South_Coast","50","Shrubland","8","State_gov","33","Riverside",10438.02
"9","South_Coast","50","Shrubland","8","State_gov","36","San Bernardino",121.77
"9","South_Coast","50","Shrubland","8","State_gov","37","San Diego",28178.28
"9","South_Coast","50","Shrubland","8","State_gov","42","Santa Barbara",1481.85
"9","South_Coast","50","Shrubland","8","State_gov","56","Ventura",2859.84
"9","South_Coast","50","Shrubland","9","USFS_nonwild","15","Kern",1578.33
"9","South_Coast","50","Shrubland","9","USFS_nonwild","19","Los Angeles",54781.11
"9","South_Coast","50","Shrubland","9","USFS_nonwild","30","Orange",10630.26
"9","South_Coast","50","Shrubland","9","USFS_nonwild","33","Riverside",30788.82
"9","South_Coast","50","Shrubland","9","USFS_nonwild","36","San Bernardino",15876.18
"9","South_Coast","50","Shrubland","9","USFS_nonwild","37","San Diego",28922.04
"9","South_Coast","50","Shrubland","9","USFS_nonwild","42","Santa Barbara",28330.83
"9","South_Coast","50","Shrubland","9","USFS_nonwild","56","Ventura",39279.51
"9","South_Coast","60","Grassland","1","BLM","13","Imperial",2022.57
"9","South_Coast","60","Grassland","1","BLM","15","Kern",3.78
"9","South_Coast","60","Grassland","1","BLM","19","Los Angeles",1081.35
"9","South_Coast","60","Grassland","1","BLM","30","Orange",1.53
"9","South_Coast","60","Grassland","1","BLM","33","Riverside",9919.17
"9","South_Coast","60","Grassland","1","BLM","36","San Bernardino",10186.02
"9","South_Coast","60","Grassland","1","BLM","37","San Diego",31411.53
"9","South_Coast","60","Grassland","1","BLM","42","Santa Barbara",35.73
"9","South_Coast","60","Grassland","1","BLM","56","Ventura",759.51
"9","South_Coast","60","Grassland","2","DoD","19","Los Angeles",993.69
"9","South_Coast","60","Grassland","2","DoD","30","Orange",168.57
"9","South_Coast","60","Grassland","2","DoD","33","Riverside",598.95
"9","South_Coast","60","Grassland","2","DoD","36","San Bernardino",322.74
"9","South_Coast","60","Grassland","2","DoD","37","San Diego",35899.2
"9","South_Coast","60","Grassland","2","DoD","42","Santa Barbara",10681.74
"9","South_Coast","60","Grassland","2","DoD","56","Ventura",652.95
"9","South_Coast","60","Grassland","3","Easement","13","Imperial",57.87
"9","South_Coast","60","Grassland","3","Easement","19","Los Angeles",2558.97
"9","South_Coast","60","Grassland","3","Easement","30","Orange",5683.95
"9","South_Coast","60","Grassland","3","Easement","33","Riverside",382.41
"9","South_Coast","60","Grassland","3","Easement","36","San Bernardino",8751.96
"9","South_Coast","60","Grassland","3","Easement","37","San Diego",3474.99
"9","South_Coast","60","Grassland","3","Easement","42","Santa Barbara",3084.75
"9","South_Coast","60","Grassland","3","Easement","56","Ventura",378.9
"9","South_Coast","60","Grassland","4","Local_gov","15","Kern",1.71
"9","South_Coast","60","Grassland","4","Local_gov","19","Los Angeles",9865.62
"9","South_Coast","60","Grassland","4","Local_gov","30","Orange",3891.33
"9","South_Coast","60","Grassland","4","Local_gov","33","Riverside",4489.47
"9","South_Coast","60","Grassland","4","Local_gov","36","San Bernardino",1531.35
"9","South_Coast","60","Grassland","4","Local_gov","37","San Diego",36698.58
"9","South_Coast","60","Grassland","4","Local_gov","42","Santa Barbara",945
"9","South_Coast","60","Grassland","4","Local_gov","56","Ventura",3924.99
"9","South_Coast","60","Grassland","5","NPS","19","Los Angeles",654.39
"9","South_Coast","60","Grassland","5","NPS","33","Riverside",708.3
"9","South_Coast","60","Grassland","5","NPS","36","San Bernardino",425.25
"9","South_Coast","60","Grassland","5","NPS","42","Santa Barbara",9803.97
"9","South_Coast","60","Grassland","5","NPS","56","Ventura",1598.31
"9","South_Coast","60","Grassland","6","Other_fed","15","Kern",451.62
"9","South_Coast","60","Grassland","6","Other_fed","19","Los Angeles",9418.05
"9","South_Coast","60","Grassland","6","Other_fed","30","Orange",9
"9","South_Coast","60","Grassland","6","Other_fed","33","Riverside",10803.06
"9","South_Coast","60","Grassland","6","Other_fed","36","San Bernardino",3604.86
"9","South_Coast","60","Grassland","6","Other_fed","37","San Diego",29631.24
"9","South_Coast","60","Grassland","6","Other_fed","42","Santa Barbara",40568.76
"9","South_Coast","60","Grassland","6","Other_fed","56","Ventura",52258.32
"9","South_Coast","60","Grassland","7","Private","13","Imperial",1005.12
"9","South_Coast","60","Grassland","7","Private","15","Kern",662.85
"9","South_Coast","60","Grassland","7","Private","19","Los Angeles",50506.74
"9","South_Coast","60","Grassland","7","Private","30","Orange",9821.52
"9","South_Coast","60","Grassland","7","Private","33","Riverside",78745.14
"9","South_Coast","60","Grassland","7","Private","36","San Bernardino",27924.57
"9","South_Coast","60","Grassland","7","Private","37","San Diego",116187.75
"9","South_Coast","60","Grassland","7","Private","42","Santa Barbara",64552.32
"9","South_Coast","60","Grassland","7","Private","56","Ventura",48879.99
"9","South_Coast","60","Grassland","8","State_gov","13","Imperial",619.29
"9","South_Coast","60","Grassland","8","State_gov","15","Kern",37.17
"9","South_Coast","60","Grassland","8","State_gov","19","Los Angeles",2670.21
"9","South_Coast","60","Grassland","8","State_gov","30","Orange",2603.16
"9","South_Coast","60","Grassland","8","State_gov","33","Riverside",9741.78
"9","South_Coast","60","Grassland","8","State_gov","36","San Bernardino",4002.66
"9","South_Coast","60","Grassland","8","State_gov","37","San Diego",68014.89
"9","South_Coast","60","Grassland","8","State_gov","42","Santa Barbara",900
"9","South_Coast","60","Grassland","8","State_gov","56","Ventura",2357.73
"9","South_Coast","60","Grassland","9","USFS_nonwild","15","Kern",223.65
"9","South_Coast","60","Grassland","9","USFS_nonwild","19","Los Angeles",86766.21
"9","South_Coast","60","Grassland","9","USFS_nonwild","30","Orange",3411
"9","South_Coast","60","Grassland","9","USFS_nonwild","33","Riverside",6811.47
"9","South_Coast","60","Grassland","9","USFS_nonwild","36","San Bernardino",42239.61
"9","South_Coast","60","Grassland","9","USFS_nonwild","37","San Diego",47325.51
"9","South_Coast","60","Grassland","9","USFS_nonwild","42","Santa Barbara",27681.48
"9","South_Coast","60","Grassland","9","USFS_nonwild","56","Ventura",19089.9
"9","South_Coast","70","Savanna","1","BLM","15","Kern",7.56
"9","South_Coast","70","Savanna","1","BLM","19","Los Angeles",90.09
"9","South_Coast","70","Savanna","1","BLM","33","Riverside",305.73
"9","South_Coast","70","Savanna","1","BLM","36","San Bernardino",70.56
"9","South_Coast","70","Savanna","1","BLM","37","San Diego",1327.59
"9","South_Coast","70","Savanna","1","BLM","42","Santa Barbara",48.51
"9","South_Coast","70","Savanna","1","BLM","56","Ventura",68.58
"9","South_Coast","70","Savanna","2","DoD","19","Los Angeles",37.98
"9","South_Coast","70","Savanna","2","DoD","30","Orange",6.48
